points,players,roster_id,custom_points,matchup_id,starters,starters_points,players_points,league_id,week
118.18,"['11579', '11583', '1264', '2309', '4098', '5012', '5872', '5967', '6794', '8112', '8137', '9224', '9493', '9758', 'MIN']",5,,5.0,"['9758', '4098', '5967', '6794', '9493', '5012', '5872', '8137', '1264', 'MIN']","[17.68, 11.7, 21.9, 4.7, 20.7, 15.6, 3.1, 8.8, 7.0, 7.0]","{'11579': 1.5, '11583': 0.7, '1264': 7.0, '2309': 0.0, '4098': 11.7, '5012': 15.6, '5872': 3.1, '5967': 21.9, '6794': 4.7, '8112': 0.0, '8137': 8.8, '9224': 0.0, '9493': 20.7, '9758': 17.68, 'MIN': 7.0}",1124852977111166976,12
126.52,"['1945', '3198', '3321', '4082', '4137', '4217', '4892', '5010', '5987', '6797', '6819', '7090', '8111', '8136', '8144', 'PHI']",6,,4.0,"['6797', '4137', '3198', '3321', '6819', '4217', '5010', '8136', '1945', 'PHI']","[17.62, 9.9, 14.0, 9.8, 15.6, 20.2, 8.7, 11.7, 7.0, 12.0]","{'1945': 7.0, '3198': 14.0, '3321': 9.8, '4082': 0.0, '4137': 9.9, '4217': 20.2, '4892': 18.66, '5010': 8.7, '5987': 0.0, '6797': 17.62, '6819': 15.6, '7090': 0.0, '8111': 4.0, '8136': 11.7, '8144': 0.0, 'PHI': 12.0}",1124852977111166976,12
127.9,"['11566', '1689', '4033', '4035', '4039', '4988', '5119', '5844', '5849', '6813', '7525', '8146', '9501', 'PIT', 'SF']",7,,1.0,"['11566', '6813', '4988', '7525', '4039', '5844', '4033', '1689', '5119', 'PIT']","[32.4, 3.5, 19.0, 0.0, 20.0, 18.4, 3.9, 8.7, 12.0, 10.0]","{'11566': 32.4, '1689': 8.7, '4033': 3.9, '4035': 0.0, '4039': 20.0, '4988': 19.0, '5119': 12.0, '5844': 18.4, '5849': 11.3, '6813': 3.5, '7525': 0.0, '8146': 0.0, '9501': 11.3, 'PIT': 10.0, 'SF': -2.0}",1124852977111166976,12
145.16,"['11604', '11620', '1373', '1466', '4018', '4983', '5022', '5045', '6770', '6790', '7543', '7547', '8259', '9500', 'DET']",8,,2.0,"['1373', '6790', '4018', '7547', '4983', '11604', '5045', '1466', '8259', 'DET']","[13.36, 9.5, 9.5, 12.2, 26.9, 7.8, 29.7, 12.2, 16.0, 8.0]","{'11604': 7.8, '11620': 8.9, '1373': 13.36, '1466': 12.2, '4018': 9.5, '4983': 26.9, '5022': 5.9, '5045': 29.7, '6770': 0.0, '6790': 9.5, '7543': 0.0, '7547': 12.2, '8259': 16.0, '9500': 5.7, 'DET': 8.0}",1124852977111166976,12
116.52,"['10222', '10236', '10859', '10937', '11635', '4034', '4147', '6783', '6804', '7049', '7526', '7594', '8134', '8183', '8205', 'DAL']",9,,2.0,"['6804', '7594', '4147', '6783', '7526', '10859', '8134', '10222', '10937', 'DAL']","[14.72, 15.0, 4.4, 14.5, 28.4, 4.9, 0.0, 5.6, 5.0, 24.0]","{'10222': 5.6, '10236': 0.0, '10859': 4.9, '10937': 5.0, '11635': 14.3, '4034': 7.8, '4147': 4.4, '6783': 14.5, '6804': 14.72, '7049': 9.0, '7526': 28.4, '7594': 15.0, '8134': 0.0, '8183': 0.0, '8205': 0.0, 'DAL': 24.0}",1124852977111166976,12
120.68,"['11533', '11631', '11632', '1426', '2133', '2449', '4199', '5850', '7528', '7600', '8139', '8148', '8155', '9229', 'WAS']",10,,3.0,"['9229', '7528', '5850', '1426', '11632', '7600', '2449', '4199', '11533', 'WAS']","[12.98, 7.4, 28.6, 14.5, 12.4, 9.9, 0.0, 19.9, 10.0, 5.0]","{'11533': 10.0, '11631': 0.0, '11632': 12.4, '1426': 14.5, '2133': 0.0, '2449': 0.0, '4199': 19.9, '5850': 28.6, '7528': 7.4, '7600': 9.9, '8139': 0.0, '8148': 11.8, '8155': 0.0, '9229': 12.98, 'WAS': 5.0}",1124852977111166976,12
169.02,"['11584', '11655', '3451', '4066', '4144', '4981', '5846', '6768', '6786', '6801', '6904', '8150', '8154', '9226', 'DEN']",1,,5.0,"['6904', '8150', '9226', '4981', '6801', '4144', '6786', '11584', '3451', 'DEN']","[17.62, 18.3, 21.0, 6.5, 17.9, 21.3, 5.9, 27.5, 13.0, 20.0]","{'11584': 27.5, '11655': 14.5, '3451': 13.0, '4066': 11.1, '4144': 21.3, '4981': 6.5, '5846': 10.6, '6768': 25.2, '6786': 5.9, '6801': 17.9, '6904': 17.62, '8150': 18.3, '8154': 17.9, '9226': 21.0, 'DEN': 20.0}",1124852977111166976,13
152.88,"['11624', '1339', '1479', '2374', '3163', '4881', '7021', '7042', '7569', '8151', '9221', '9509', '9754', '9997', 'HOU']",2,,1.0,"['4881', '7021', '9221', '1479', '7569', '1339', '8151', '9509', '7042', 'HOU']","[25.38, 21.3, 10.4, 24.3, 19.9, 12.5, 6.6, 25.5, 4.0, 3.0]","{'11624': 10.4, '1339': 12.5, '1479': 24.3, '2374': 4.6, '3163': 16.94, '4881': 25.38, '7021': 21.3, '7042': 4.0, '7569': 19.9, '8151': 6.6, '9221': 10.4, '9509': 25.5, '9754': 3.2, '9997': 10.1, 'HOU': 3.0}",1124852977111166976,13
96.62,"['11576', '11628', '2216', '2749', '4663', '4666', '4984', '5892', '5937', '6826', '7564', '8130', '9488', '9502', 'MIA']",3,,2.0,"['4984', '4663', '5892', '7564', '9488', '6826', '2749', '9502', '4666', 'MIA']","[28.42, 0.0, 15.4, 20.6, 11.9, 5.6, 5.4, 3.3, 7.0, -1.0]","{'11576': 4.7, '11628': 17.0, '2216': 25.8, '2749': 5.4, '4663': 0.0, '4666': 7.0, '4984': 28.42, '5892': 15.4, '5937': 0.0, '6826': 5.6, '7564': 20.6, '8130': 21.6, '9488': 11.9, '9502': 3.3, 'MIA': -1.0}",1124852977111166976,13
121.64,"['4046', '4866', '5001', '5859', '5927', '5947', '6803', '6806', '6845', '7553', '7611', '7839', '8138', '9756', 'KC']",4,,1.0,"['4046', '4866', '8138', '5859', '6803', '7553', '7611', '5927', '7839', 'KC']","[16.64, 19.7, 19.0, 11.6, 0.0, 0.0, 12.4, 27.3, 8.0, 7.0]","{'4046': 16.64, '4866': 19.7, '5001': 17.1, '5859': 11.6, '5927': 27.3, '5947': 15.7, '6803': 0.0, '6806': 0.0, '6845': 0.0, '7553': 0.0, '7611': 12.4, '7839': 8.0, '8138': 19.0, '9756': 9.4, 'KC': 7.0}",1124852977111166976,13
131.56,"['11563', '1264', '2309', '4098', '4381', '5012', '5872', '5967', '6794', '8112', '8137', '9224', '9493', '9758', 'MIN']",5,,3.0,"['11563', '9224', '5967', '6794', '9493', '4381', '8112', '8137', '1264', 'MIN']","[14.16, 19.0, 8.8, 16.9, 17.3, 9.7, 17.3, 16.4, 6.0, 6.0]","{'11563': 14.16, '1264': 6.0, '2309': 4.2, '4098': 3.5, '4381': 9.7, '5012': 18.9, '5872': 4.0, '5967': 8.8, '6794': 16.9, '8112': 17.3, '8137': 16.4, '9224': 19.0, '9493': 17.3, '9758': 14.38, 'MIN': 6.0}",1124852977111166976,13
94.18,"['1945', '3198', '3321', '4082', '4137', '4217', '4892', '5010', '5987', '6797', '6819', '7090', '8111', '8136', '8144', 'PHI']",6,,4.0,"['6797', '4137', '3198', '3321', '6819', '4217', '5010', '8136', '1945', 'PHI']","[7.98, 11.1, 14.1, 20.3, 9.2, 1.7, 0.0, 8.8, 15.0, 6.0]","{'1945': 15.0, '3198': 14.1, '3321': 20.3, '4082': 0.7, '4137': 11.1, '4217': 1.7, '4892': 12.2, '5010': 0.0, '5987': 0.0, '6797': 7.98, '6819': 9.2, '7090': 5.0, '8111': 6.0, '8136': 8.8, '8144': 0.0, 'PHI': 6.0}",1124852977111166976,13
137.84,"['11566', '1689', '4033', '4035', '4039', '4988', '5119', '5844', '5849', '6813', '7525', '8146', '9501', 'PIT', 'SF']",7,,4.0,"['11566', '6813', '4988', '8146', '4039', '5844', '1689', '4035', '5119', 'PIT']","[28.64, 17.3, 12.5, 9.1, 4.7, 5.8, 23.9, 15.9, 3.0, 17.0]","{'11566': 28.64, '1689': 23.9, '4033': 26.2, '4035': 15.9, '4039': 4.7, '4988': 12.5, '5119': 3.0, '5844': 5.8, '5849': 17.2, '6813': 17.3, '7525': 0.0, '8146': 9.1, '9501': 6.0, 'PIT': 17.0, 'SF': -4.0}",1124852977111166976,13
165.76,"['11560', '11604', '11620', '1466', '4018', '4983', '5022', '5045', '6770', '6790', '7543', '7547', '8259', '9500', 'DET']",8,,3.0,"['6770', '6790', '4018', '7547', '4983', '11604', '5045', '1466', '8259', 'DET']","[20.26, 9.4, 21.9, 12.3, 23.7, 30.2, 16.2, 13.8, 12.0, 6.0]","{'11560': 26.14, '11604': 30.2, '11620': 4.5, '1466': 13.8, '4018': 21.9, '4983': 23.7, '5022': 12.5, '5045': 16.2, '6770': 20.26, '6790': 9.4, '7543': 8.8, '7547': 12.3, '8259': 12.0, '9500': 0.0, 'DET': 6.0}",1124852977111166976,13
138.86,"['10222', '10236', '10859', '10937', '11635', '4034', '4147', '6783', '6804', '7049', '7526', '7594', '8134', '8183', '8205', 'DAL']",9,,2.0,"['6804', '7594', '4147', '6783', '7526', '10859', '8134', '10222', '10937', 'DAL']","[18.96, 2.3, 2.5, 40.5, 11.3, 15.6, 7.0, 19.7, 2.0, 19.0]","{'10222': 19.7, '10236': 0.0, '10859': 15.6, '10937': 2.0, '11635': 20.7, '4034': 8.7, '4147': 2.5, '6783': 40.5, '6804': 18.96, '7049': 8.6, '7526': 11.3, '7594': 2.3, '8134': 7.0, '8183': 2.16, '8205': 5.9, 'DAL': 19.0}",1124852977111166976,13
143.66,"['11533', '11631', '11632', '1426', '2133', '2449', '4199', '5850', '7528', '7600', '8139', '8148', '8155', '9229', 'WAS']",10,,5.0,"['9229', '7528', '5850', '1426', '11632', '7600', '2449', '4199', '11533', 'WAS']","[23.16, 24.9, 21.7, 13.0, 15.3, 18.8, 0.0, 9.8, 9.0, 8.0]","{'11533': 9.0, '11631': 18.7, '11632': 15.3, '1426': 13.0, '2133': 17.6, '2449': 0.0, '4199': 9.8, '5850': 21.7, '7528': 24.9, '7600': 18.8, '8139': 0.0, '8148': 9.6, '8155': 6.0, '9229': 23.16, 'WAS': 8.0}",1124852977111166976,13
141.62,"['11539', '11584', '11651', '11655', '3451', '4144', '4981', '5846', '6786', '6801', '6904', '8150', '8154', '9226', 'TEN']",1,,4.0,"['6904', '8150', '9226', '6786', '6801', '4144', '4981', '11584', '11539', 'TEN']","[24.22, 23.7, 18.9, 21.4, 4.3, 13.4, 12.9, 2.8, 11.0, 9.0]","{'11539': 11.0, '11584': 2.8, '11651': 26.8, '11655': 19.3, '3451': 0.0, '4144': 13.4, '4981': 12.9, '5846': 8.9, '6786': 21.4, '6801': 4.3, '6904': 24.22, '8150': 23.7, '8154': 0.0, '9226': 18.9, 'TEN': 9.0}",1124852977111166976,14
116.94,"['11624', '1339', '1479', '2374', '3163', '4066', '4881', '6768', '7021', '7042', '7569', '8151', '9221', '9509', '9997', 'NO']",2,,2.0,"['6768', '7021', '9221', '1479', '11624', '4066', '2374', '9509', '7042', 'NO']","[23.54, 15.1, 19.3, 6.0, 9.6, 7.3, 0.0, 20.1, 6.0, 10.0]","{'11624': 9.6, '1339': 0.0, '1479': 6.0, '2374': 0.0, '3163': 23.02, '4066': 7.3, '4881': 0.0, '6768': 23.54, '7021': 15.1, '7042': 6.0, '7569': 0.0, '8151': 0.0, '9221': 19.3, '9509': 20.1, '9997': 0.0, 'NO': 10.0}",1124852977111166976,14
145.98,"['11576', '11628', '2216', '2749', '4663', '4666', '4984', '5892', '5937', '6826', '7564', '8130', '9488', '9502', 'MIA']",3,,1.0,"['4984', '4663', '5892', '7564', '9488', '6826', '2749', '9502', '4666', 'MIA']","[51.88, 0.0, 19.4, 45.1, 19.6, 0.0, 0.0, 0.0, 7.0, 3.0]","{'11576': 12.1, '11628': 8.9, '2216': 10.9, '2749': 0.0, '4663': 0.0, '4666': 7.0, '4984': 51.88, '5892': 19.4, '5937': 0.0, '6826': 0.0, '7564': 45.1, '8130': 14.0, '9488': 19.6, '9502': 0.0, 'MIA': 3.0}",1124852977111166976,14
48.1,"['4046', '4866', '5001', '5859', '5927', '5947', '6803', '6806', '6845', '7553', '7611', '7839', '8138', '9756', 'KC']",4,,1.0,"['4046', '4866', '8138', '5859', '6803', '7553', '7611', '5927', '7839', 'KC']","[14.1, 14.4, 4.9, 8.3, 0.0, 2.4, 0.0, 0.0, 0.0, 4.0]","{'4046': 14.1, '4866': 14.4, '5001': 0.0, '5859': 8.3, '5927': 0.0, '5947': 13.7, '6803': 0.0, '6806': 0.0, '6845': 0.0, '7553': 2.4, '7611': 0.0, '7839': 0.0, '8138': 4.9, '9756': 39.3, 'KC': 4.0}",1124852977111166976,14
188.88,"['11563', '2309', '4943', '5012', '5872', '5967', '6650', '6794', '8112', '8137', '9224', '9484', '9493', '9758', 'MIN']",5,,5.0,"['4943', '9224', '5967', '6794', '9493', '9484', '8112', '5872', '6650', 'MIN']","[34.58, 24.3, 14.4, 32.2, 41.8, 13.1, 12.0, 5.5, 4.0, 7.0]","{'11563': 0.0, '2309': 15.5, '4943': 34.58, '5012': 0.0, '5872': 5.5, '5967': 14.4, '6650': 4.0, '6794': 32.2, '8112': 12.0, '8137': 0.0, '9224': 24.3, '9484': 13.1, '9493': 41.8, '9758': 0.0, 'MIN': 7.0}",1124852977111166976,14
159.12,"['1945', '3198', '3321', '4082', '4137', '4217', '4892', '5010', '5987', '6797', '6819', '7090', '8111', '8136', '8144', 'PHI']",6,,5.0,"['6797', '4137', '8136', '3321', '7090', '4217', '5010', '8111', '1945', 'PHI']","[13.72, 22.2, 24.9, 28.1, 20.2, 21.1, 3.9, 10.0, 11.0, 4.0]","{'1945': 11.0, '3198': 0.0, '3321': 28.1, '4082': 3.6, '4137': 22.2, '4217': 21.1, '4892': 21.0, '5010': 3.9, '5987': 0.0, '6797': 13.72, '6819': 0.0, '7090': 20.2, '8111': 10.0, '8136': 24.9, '8144': 0.0, 'PHI': 4.0}",1124852977111166976,14
141.66,"['11566', '1689', '4033', '4035', '4039', '4988', '5119', '5844', '5849', '6813', '7525', '7596', '8146', 'PIT', 'SF']",7,,4.0,"['5849', '4035', '4988', '8146', '4039', '5844', '1689', '7525', '5119', 'PIT']","[19.96, 12.9, 4.8, 18.4, 20.2, 8.5, 19.2, 13.7, 15.0, 9.0]","{'11566': 0.0, '1689': 19.2, '4033': 17.2, '4035': 12.9, '4039': 20.2, '4988': 4.8, '5119': 15.0, '5844': 8.5, '5849': 19.96, '6813': 0.0, '7525': 13.7, '7596': 6.4, '8146': 18.4, 'PIT': 9.0, 'SF': 13.0}",1124852977111166976,14
135.96,"['11560', '11604', '11620', '1466', '4018', '4983', '5022', '5045', '6770', '6790', '7543', '7547', '8259', '9500', '9753', 'DET']",8,,3.0,"['6770', '6790', '9753', '7547', '4983', '11604', '11620', '1466', '8259', 'DET']","[25.56, 5.0, 38.3, 10.3, 10.9, 8.2, 20.2, 9.5, 5.0, 3.0]","{'11560': 14.06, '11604': 8.2, '11620': 20.2, '1466': 9.5, '4018': 0.0, '4983': 10.9, '5022': 0.0, '5045': 0.0, '6770': 25.56, '6790': 5.0, '7543': 11.0, '7547': 10.3, '8259': 5.0, '9500': 0.0, '9753': 38.3, 'DET': 3.0}",1124852977111166976,14
121.44,"['10222', '10236', '10859', '10937', '11635', '4034', '4147', '6783', '6804', '7049', '7526', '7594', '8134', '8183', '8205', 'DAL']",9,,2.0,"['6804', '7594', '4147', '6783', '7526', '10859', '8134', '10222', '10937', 'DAL']","[14.54, 20.7, 2.9, 17.4, 20.9, 10.4, 21.6, 0.0, 8.0, 5.0]","{'10222': 0.0, '10236': 0.0, '10859': 10.4, '10937': 8.0, '11635': 0.0, '4034': 0.0, '4147': 2.9, '6783': 17.4, '6804': 14.54, '7049': 28.0, '7526': 20.9, '7594': 20.7, '8134': 21.6, '8183': 22.1, '8205': 8.1, 'DAL': 5.0}",1124852977111166976,14
120.72,"['10232', '11533', '11631', '11632', '1426', '2133', '4199', '4574', '5850', '7528', '7600', '8110', '8139', '8148', '8155', 'BUF']",10,,3.0,"['4574', '7528', '5850', '10232', '11632', '7600', '8110', '4199', '11533', 'BUF']","[14.82, 11.3, 24.6, 13.7, 14.9, 13.8, 6.2, 16.4, 9.0, -4.0]","{'10232': 13.7, '11533': 9.0, '11631': 16.6, '11632': 14.9, '1426': 13.2, '2133': 25.9, '4199': 16.4, '4574': 14.82, '5850': 24.6, '7528': 11.3, '7600': 13.8, '8110': 6.2, '8139': 0.0, '8148': 13.0, '8155': 0.0, 'BUF': -4.0}",1124852977111166976,14
158.8,"['11539', '11584', '11651', '11655', '3451', '4144', '4981', '5846', '6786', '6801', '6904', '8150', '8154', '9226', 'TEN']",1,,1.0,"['6904', '8150', '9226', '6786', '6801', '4144', '4981', '8154', '3451', 'TEN']","[28.1, 13.2, 14.6, 26.6, 19.8, 19.8, 9.0, 11.7, 9.0, 7.0]","{'11539': 5.0, '11584': 13.3, '11651': 11.5, '11655': 4.5, '3451': 9.0, '4144': 19.8, '4981': 9.0, '5846': 5.8, '6786': 26.6, '6801': 19.8, '6904': 28.1, '8150': 13.2, '8154': 11.7, '9226': 14.6, 'TEN': 7.0}",1124852977111166976,15
167.1,"['11624', '1339', '1479', '2374', '4066', '4881', '6768', '7021', '7042', '7569', '8151', '9221', '9509', '9997', 'NO']",2,,,"['4881', '7021', '9221', '1479', '7569', '4066', '9997', '9509', '7042', 'NO']","[36.1, 14.9, 28.4, 20.2, 17.7, 0.0, 11.3, 14.5, 14.0, 10.0]","{'11624': 19.6, '1339': 4.5, '1479': 20.2, '2374': 3.2, '4066': 0.0, '4881': 36.1, '6768': 6.84, '7021': 14.9, '7042': 14.0, '7569': 17.7, '8151': 0.0, '9221': 28.4, '9509': 14.5, '9997': 11.3, 'NO': 10.0}",1124852977111166976,15
115.08,"['11576', '11628', '2216', '2749', '4663', '4666', '4984', '5892', '5937', '6826', '7564', '8130', '9488', '9502', 'MIA']",3,,5.0,"['4984', '4663', '5892', '7564', '9488', '6826', '2749', '9502', '4666', 'MIA']","[41.28, 0.0, 7.5, 18.4, 18.3, 2.4, 5.1, 6.1, 8.0, 8.0]","{'11576': 0.5, '11628': 5.2, '2216': 36.9, '2749': 5.1, '4663': 0.0, '4666': 8.0, '4984': 41.28, '5892': 7.5, '5937': 0.0, '6826': 2.4, '7564': 18.4, '8130': 17.7, '9488': 18.3, '9502': 6.1, 'MIA': 8.0}",1124852977111166976,15
142.06,"['4046', '4866', '5001', '5859', '5927', '5947', '6803', '6806', '6845', '7553', '7611', '7839', '8138', '9756', 'KC']",4,,5.0,"['4046', '4866', '8138', '5859', '6803', '7553', '7611', '5927', '7839', 'KC']","[15.76, 9.4, 26.3, 25.0, 0.0, 6.8, 9.5, 26.3, 0.0, 23.0]","{'4046': 15.76, '4866': 9.4, '5001': 3.3, '5859': 25.0, '5927': 26.3, '5947': 10.9, '6803': 0.0, '6806': 0.0, '6845': 0.0, '7553': 6.8, '7611': 9.5, '7839': 0.0, '8138': 26.3, '9756': 13.3, 'KC': 23.0}",1124852977111166976,15
136.84,"['11563', '2309', '4943', '5012', '5872', '5967', '6650', '6794', '8112', '8137', '8220', '9224', '9493', '9758', 'MIN']",5,,1.0,"['4943', '9224', '5967', '6794', '9493', '5012', '8112', '2309', '6650', 'MIN']","[12.24, 26.3, 8.5, 20.3, 17.8, 10.4, 14.3, 0.0, 18.0, 9.0]","{'11563': 16.5, '2309': 0.0, '4943': 12.24, '5012': 10.4, '5872': 4.9, '5967': 8.5, '6650': 18.0, '6794': 20.3, '8112': 14.3, '8137': 0.0, '8220': 4.5, '9224': 26.3, '9493': 17.8, '9758': 11.64, 'MIN': 9.0}",1124852977111166976,15
103.5,"['1945', '3198', '3321', '4082', '4137', '4217', '4892', '5010', '5987', '6797', '6819', '7090', '8111', '8136', '8144', 'PHI']",6,,2.0,"['6797', '4137', '3198', '3321', '7090', '4217', '8136', '8111', '1945', 'PHI']","[14.8, 30.8, 6.7, 5.6, 0.0, 10.1, 14.1, 4.4, 8.0, 9.0]","{'1945': 8.0, '3198': 6.7, '3321': 5.6, '4082': 1.1, '4137': 30.8, '4217': 10.1, '4892': 29.02, '5010': 0.0, '5987': 2.4, '6797': 14.8, '6819': 9.8, '7090': 0.0, '8111': 4.4, '8136': 14.1, '8144': 0.0, 'PHI': 9.0}",1124852977111166976,15
100.06,"['11566', '1264', '1689', '4033', '4035', '4039', '4988', '5844', '5849', '6813', '7525', '8146', 'ARI', 'DEN', 'PIT', 'SF']",7,,,"['5849', '4035', '4988', '8146', '4039', '5844', '1689', '7525', '0', 'PIT']","[10.06, 17.0, 2.1, 14.6, 0.0, 10.2, 10.1, 28.0, 0.0, 8.0]","{'11566': 23.64, '1264': 5.0, '1689': 10.1, '4033': 0.0, '4035': 17.0, '4039': 0.0, '4988': 2.1, '5844': 10.2, '5849': 10.06, '6813': 10.1, '7525': 28.0, '8146': 14.6, 'ARI': 6.0, 'DEN': 22.0, 'PIT': 8.0, 'SF': 4.0}",1124852977111166976,15
147.74,"['11560', '11604', '11620', '1466', '4018', '4983', '5022', '5045', '6770', '6790', '7543', '7547', '8259', '9500', '9753', 'ATL']",8,,2.0,"['6770', '9753', '4018', '7547', '4983', '11604', '5045', '1466', '8259', 'ATL']","[18.84, 13.6, 10.6, 37.3, 15.0, 6.5, 12.2, 6.7, 6.0, 21.0]","{'11560': 9.94, '11604': 6.5, '11620': 5.9, '1466': 6.7, '4018': 10.6, '4983': 15.0, '5022': 0.0, '5045': 12.2, '6770': 18.84, '6790': 9.9, '7543': 12.5, '7547': 37.3, '8259': 6.0, '9500': 6.2, '9753': 13.6, 'ATL': 21.0}",1124852977111166976,15
124.76,"['10222', '10236', '10859', '10937', '11635', '4034', '4147', '6783', '6804', '7049', '7526', '7594', '8134', '8183', '8205', 'DAL']",9,,4.0,"['6804', '7594', '4147', '6783', '7526', '10859', '8134', '10222', '10937', 'DAL']","[17.56, 8.9, 5.4, 21.8, 0.0, 18.1, 15.9, 11.1, 9.0, 17.0]","{'10222': 11.1, '10236': 9.3, '10859': 18.1, '10937': 9.0, '11635': 16.8, '4034': 0.0, '4147': 5.4, '6783': 21.8, '6804': 17.56, '7049': 5.1, '7526': 0.0, '7594': 8.9, '8134': 15.9, '8183': 4.98, '8205': 5.7, 'DAL': 17.0}",1124852977111166976,15
122.96,"['10232', '11533', '11631', '11632', '1426', '2133', '4199', '4574', '5850', '7528', '7600', '8110', '8148', '8155', 'BUF']",10,,4.0,"['4574', '7528', '5850', '10232', '11632', '7600', '8110', '4199', '11533', 'BUF']","[19.06, 3.1, 21.6, 2.9, 24.2, 11.2, 4.3, 18.6, 15.0, 3.0]","{'10232': 2.9, '11533': 15.0, '11631': 32.5, '11632': 24.2, '1426': 8.6, '2133': 42.8, '4199': 18.6, '4574': 19.06, '5850': 21.6, '7528': 3.1, '7600': 11.2, '8110': 4.3, '8148': 12.7, '8155': 13.1, 'BUF': 3.0}",1124852977111166976,15
165.84,"['11539', '11584', '11651', '11655', '3451', '4144', '4981', '5846', '6786', '6801', '6904', '8150', '8154', '9226', 'GB']",1,,1.0,"['6904', '8150', '9226', '6786', '6801', '4144', '5846', '11584', '11539', 'GB']","[4.54, 19.9, 31.0, 17.5, 19.8, 12.2, 14.7, 18.2, 9.0, 19.0]","{'11539': 9.0, '11584': 18.2, '11651': 0.0, '11655': 16.9, '3451': 6.0, '4144': 12.2, '4981': 16.8, '5846': 14.7, '6786': 17.5, '6801': 19.8, '6904': 4.54, '8150': 19.9, '8154': 2.1, '9226': 31.0, 'GB': 19.0}",1124852977111166976,16
152.88,"['11624', '1339', '1479', '2374', '4066', '4881', '6768', '7021', '7042', '7569', '8151', '9221', '9509', '9997', 'IND']",2,,1.0,"['4881', '7021', '9221', '1479', '7569', '1339', '9997', '9509', '7042', 'IND']","[21.48, 8.1, 25.4, 29.1, 13.0, 2.2, 15.3, 24.3, 8.0, 6.0]","{'11624': 20.5, '1339': 2.2, '1479': 29.1, '2374': 3.9, '4066': 0.0, '4881': 21.48, '6768': 12.5, '7021': 8.1, '7042': 8.0, '7569': 13.0, '8151': 13.9, '9221': 25.4, '9509': 24.3, '9997': 15.3, 'IND': 6.0}",1124852977111166976,16
101.86,"['11576', '11628', '2216', '2749', '4663', '4666', '4984', '5892', '5937', '6826', '7564', '8130', '9488', '9502', 'MIA']",3,,4.0,"['4984', '4663', '5892', '7564', '9488', '6826', '2749', '9502', '4666', 'MIA']","[12.16, 0.0, 0.0, 22.4, 24.0, 8.9, 6.6, 21.8, 0.0, 6.0]","{'11576': 2.0, '11628': 7.9, '2216': 11.9, '2749': 6.6, '4663': 0.0, '4666': 0.0, '4984': 12.16, '5892': 0.0, '5937': 0.0, '6826': 8.9, '7564': 22.4, '8130': 5.0, '9488': 24.0, '9502': 21.8, 'MIA': 6.0}",1124852977111166976,16
141.0,"['4046', '4866', '5001', '5859', '5927', '5947', '6803', '6806', '6845', '7553', '7611', '7839', '8138', '9756', 'KC']",4,,5.0,"['4046', '4866', '8138', '5859', '6803', '7553', '7611', '5927', '7839', 'KC']","[23.7, 27.0, 27.6, 23.7, 0.0, 1.7, 12.3, 17.0, 0.0, 8.0]","{'4046': 23.7, '4866': 27.0, '5001': 15.5, '5859': 23.7, '5927': 17.0, '5947': 6.1, '6803': 0.0, '6806': 0.0, '6845': 0.0, '7553': 1.7, '7611': 12.3, '7839': 0.0, '8138': 27.6, '9756': 14.5, 'KC': 8.0}",1124852977111166976,16
132.54,"['11563', '2309', '4943', '5012', '5872', '5967', '6650', '6794', '8112', '8137', '8220', '9224', '9493', '9758', 'MIN']",5,,3.0,"['4943', '9224', '5967', '6794', '9493', '5012', '8112', '8137', '6650', 'MIN']","[22.94, 13.9, 8.0, 36.4, 13.6, 13.8, 10.9, 0.0, 7.0, 6.0]","{'11563': 21.02, '2309': 2.0, '4943': 22.94, '5012': 13.8, '5872': 25.1, '5967': 8.0, '6650': 7.0, '6794': 36.4, '8112': 10.9, '8137': 0.0, '8220': 0.0, '9224': 13.9, '9493': 13.6, '9758': 18.06, 'MIN': 6.0}",1124852977111166976,16
142.36,"['1945', '3198', '3321', '4082', '4137', '4217', '4892', '5010', '5987', '6797', '6819', '7090', '8111', '8136', '8144', 'PHI']",6,,3.0,"['6797', '4137', '3198', '3321', '7090', '4217', '8136', '8111', '1945', 'PHI']","[23.16, 26.6, 20.9, 11.9, 13.2, 18.6, 11.0, 0.0, 7.0, 10.0]","{'1945': 7.0, '3198': 20.9, '3321': 11.9, '4082': 0.0, '4137': 26.6, '4217': 18.6, '4892': 23.32, '5010': 0.0, '5987': 15.6, '6797': 23.16, '6819': 3.9, '7090': 13.2, '8111': 0.0, '8136': 11.0, '8144': 0.0, 'PHI': 10.0}",1124852977111166976,16
140.12,"['11566', '1264', '1689', '3163', '4033', '4035', '4039', '5844', '5849', '6813', '7525', '8121', '8143', '8146', 'DEN']",7,,2.0,"['11566', '4035', '6813', '8146', '4039', '5844', '1689', '7525', '1264', 'DEN']","[36.42, 0.0, 39.8, 11.4, 5.4, 4.7, 15.3, 11.1, 12.0, 4.0]","{'11566': 36.42, '1264': 12.0, '1689': 15.3, '3163': 25.34, '4033': 14.6, '4035': 0.0, '4039': 5.4, '5844': 4.7, '5849': 21.38, '6813': 39.8, '7525': 11.1, '8121': 4.0, '8143': 24.1, '8146': 11.4, 'DEN': 4.0}",1124852977111166976,16
